title,capabilities,status,specTitle,linesChanged
run27 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,2
run27 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,5
run27 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run27 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,5
run27 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run27 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,75
run27 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,50
run27 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,25
run27 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,25
run27 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,25
run27 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,2
run27 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run27 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,75
run27 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,50
run27 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,50
run27 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,100
run27 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,25
run27 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,5
run27 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,2
run27 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,2
run27 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Test 3 || low5,['Med Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,2
run27 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 1 || never,['Low Pri'],1,Deep1,2
run27 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 2 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 3 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 4 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 5 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 1 || never,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 2 || never,['Low Pri'],1,Deep1,2
run27 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 3 || low5,['Low Pri'],1,Deep1,0
run27 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 4 || never,['Low Pri'],1,Deep1,2
run27 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 5 || never,['Low Pri'],1,Deep1,0
run28 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,5
run28 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,2
run28 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,5
run28 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,25
run28 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run28 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,10
run28 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run28 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,50
run28 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,50
run28 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,25
run28 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,25
run28 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,50
run28 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run28 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,50
run28 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,100
run28 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,25
run28 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,25
run28 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,50
run28 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,2
run28 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,5
run28 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,25
run28 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,5
run28 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,5
run28 -- Deep1 Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Test 3 || low5,['Med Pri'],1,Deep1,5
run28 -- Deep1 Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,2
run28 -- Deep1 Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,5
run28 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 1 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 3 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 5 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 1 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 2 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 3 || low5,['Low Pri'],0,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 4 || never,['Low Pri'],1,Deep1,0
run28 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 5 || never,['Low Pri'],1,Deep1,0
run29 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,5
run29 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,2
run29 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,5
run29 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,5
run29 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,2
run29 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,2
run29 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,5
run29 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,0
run29 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,2
run29 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,2
run29 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,2
run29 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,2
run29 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run29 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,75
run29 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,25
run29 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,50
run29 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,100
run29 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,2
run29 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,2
run29 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,2
run29 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,25
run29 -- Deep1 Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,2
run29 -- Deep1 Suite 1 || Suite 1 || Test 3 || low5,['Med Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 2 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 3 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 4 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 5 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 1 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 2 || never,['Low Pri'],1,Deep1,5
run29 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 3 || low5,['Low Pri'],0,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 4 || never,['Low Pri'],1,Deep1,0
run29 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 5 || never,['Low Pri'],1,Deep1,0
run30 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,2
run30 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,2
run30 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,5
run30 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run30 -- Landing Suite 1 || Test 4 || lowest,['Med Pri'],1,Landing,10
run30 -- Landing Suite 1 || Test 5 || never,['Low Pri'],1,Landing,0
run30 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,5
run30 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,75
run30 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,75
run30 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,75
run30 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,25
run30 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,100
run30 -- Form Suite 1 || Test 1 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 2 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 3 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 4 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 5 || never,['Low Pri'],1,Form,0
run30 -- Form Suite 1 || Test 1 || lowest,['High Pri'],1,Form,25
run30 -- Form Suite 1 || Test 2 || lowest,['High Pri'],1,Form,25
run30 -- Form Suite 1 || Test 3 || lowest,['High Pri'],1,Form,25
run30 -- Form Suite 1 || Test 4 || lowest,['High Pri'],1,Form,50
run30 -- Form Suite 1 || Test 5 || lowest,['High Pri'],1,Form,25
run30 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,2
run30 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,5
run30 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,25
run30 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,2
run30 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,5
run30 -- Deep1 Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,2
run30 -- Deep1 Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Test 5 || low5,['Med Pri'],1,Deep1,25
run30 -- Deep1 Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Test 3 || low5,['Med Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,2
run30 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 3 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 1 || Test 5 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 2 || never,['Low Pri'],1,Deep1,2
run30 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 3 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 2 || Test 5 || never,['Low Pri'],1,Deep1,2
run30 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 1 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 2 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 3 || low5,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 4 || never,['Low Pri'],1,Deep1,0
run30 -- Deep1 Suite 1 || Suite 1 || Suite 3 || Test 5 || never,['Low Pri'],1,Deep1,0
run31 -- Landing Suite 1 || Test 1 || never,['Low Pri'],1,Landing,0
run31 -- Landing Suite 1 || Test 2 || never,['Low Pri'],1,Landing,0
run31 -- Landing Suite 1 || Test 3 || never,['Low Pri'],1,Landing,0
run31 -- Landing Suite 1 || Test 4 || never,['Low Pri'],1,Landing,0
